nohup: ignoring input
Fkbp1b Phkg2 0.168704156479
Fkbp1b Ptpn5 0.138121546961
Fkbp1b Phka2 0.0801619433198
Fkbp1b Acta1 0.171503957784
Fkbp1b Olfm2 0.155210643016
Fkbp1b Rasgrf1 0.0760697305864
Fkbp1b Dapk2 0.178666666667
Fkbp1b Myo6 0.0752773375594
Fkbp1b Camk1d 0.177835051546
Fkbp1b Fkbp1a 0.805555555556
Fkbp1b Grm1 0.0850708924103
Fkbp1b Lyn 0.154738878143
Fkbp1b Map3k7 0.138613861386
Fkbp1b Nrn1 0.25
Fkbp1b Rras 0.226666666667
Fkbp1b Gria1 0.0991189427313
Fkbp1b Akap9 0.0285789891506
Fkbp1b Camk4 0.156779661017
Fkbp1b Lrfn2 0.10773130545
Fkbp1b Grin3b 0.086739780658
Fkbp1b Calm2 0.259036144578
Fkbp1b Phkb 0.0911602209945
Fkbp1b Eps8 0.104622871046
Fkbp1b Nlgn2 0.1027479092
Fkbp1b Ppp3ca 0.145038167939
Fkbp1b Abhd12 0.170854271357
Fkbp1b Adam22 0.10599078341
Fkbp1b Neto1 0.147388059701
Fkbp1b Vwc2l 0.217391304348
Fkbp1b Llgl1 0.0894538606403
Fkbp1b Olfm3 0.154488517745
Fkbp1b Phka1 0.0781627719581
Fkbp1b Cit 0.0506082725061
Fkbp1b Grin2b 0.0695006747638
Fkbp1b Kcnq3 0.100801832761
Fkbp1b Ifng 0.246987951807
Fkbp1b Adam10 0.116154873164
Fkbp1b Dlg1 0.0980603448276
Fkbp1b Jak2 0.0874558303887
Fkbp1b Nlgn3 0.10303030303
Fkbp1b Stat1 0.115845539281
Fkbp1b Rhob 0.221153846154
Fkbp1b Actn2 0.100558659218
Fkbp1b Kcnn2 0.0977353992849
Fkbp1b Syp 0.183800623053
Fkbp1b Cpt1c 0.110275689223
Fkbp1b Shisa6 0.136105860113
Fkbp1b Camk2g 0.133962264151
Fkbp1b Grik1 0.100558659218
Fkbp1b Yes1 0.147058823529
Fkbp1b Hsf1 0.153846153846
Fkbp1b Nlgn1 0.103202846975
Fkbp1b Gria2 0.102824858757
Fkbp1b Cav3 0.25
Fkbp1b Gria3 0.0989876265467
Fkbp1b Grin3a 0.0843049327354
Fkbp1b Map2 0.149572649573
Fkbp1b Dapk1 0.0719776380154
Fkbp1b Porcn 0.149572649573
Fkbp1b Calml3 0.272727272727
Fkbp1b Asph 0.117092866756
Fkbp1b Ppp3cc 0.141747572816
Fkbp1b Kcnh1 0.0939393939394
Fkbp1b Apc 0.0372976776918
Fkbp1b Ntrk2 0.106796116505
Fkbp1b Htt 0.0346153846154
Fkbp1b Rac1 0.240196078431
Fkbp1b Syngap1 0.0738805970149
Fkbp1b Cacng3 0.183229813665
Fkbp1b Slc17a7 0.133451957295
Fkbp1b Lgi1 0.143369175627
Fkbp1b Dlg3 0.104829210836
Fkbp1b Mapk12 0.178861788618
Fkbp1b Ncald 0.235576923077
Fkbp1b Ryr3 0.0220949263502
Fkbp1b Camkk1 0.153846153846
Fkbp1b Hsp90aa1 0.115961800819
Fkbp1b Map1a 0.0358327803583
Fkbp1b Akap5 0.11170212766
Fkbp1b Trdn 0.110951008646
Fkbp1b Rasgrf2 0.0816498316498
Fkbp1b Fyn 0.146567717996
Fkbp1b Fgf12 0.211155378486
Fkbp1b Kif13b 0.0569723277265
Fkbp1b Llgl2 0.0925024342746
Fkbp1b Plcg1 0.07910906298
Fkbp1b Epb4.1l1 0.104545454545
Fkbp1b Trpv1 0.103694874851
Fkbp1b Ppp1cc 0.185410334347
Fkbp1b Nos1 0.0704032809296
Fkbp1b Pde1a 0.164882226981
Fkbp1b Rapgef4 0.0965794768612
Fkbp1b Jak1 0.0867302688638
Fkbp1b Camk2a 0.143451143451
Fkbp1b Apc2 0.0460269214069
Fkbp1b Grik2 0.100220264317
Fkbp1b Ephb2 0.09726443769
Fkbp1b Shank2 0.0570342205323
Fkbp1b Dlgap3 0.0909090909091
Fkbp1b Camk2d 0.13813229572
Fkbp1b Grin2c 0.0790960451977
Fkbp1b Kcnj16 0.16864608076
Fkbp1b Lrp8 0.103329506315
Fkbp1b Dlg2 0.109026963658
Fkbp1b Ube3a 0.101033295063
Fkbp1b Shank1 0.0484540839871
Fkbp1b Lrfn1 0.107049608355
Fkbp1b Shank3 0.0564784053156
Fkbp1b Vwc2 0.171779141104
Fkbp1b Camk2b 0.139705882353
Fkbp1b Calm1 0.259036144578
Fkbp1b Gphn 0.119016817594
Fkbp1b Ptk2b 0.0925373134328
Fkbp1b Camkk2 0.141544117647
Fkbp1b Cacna1s 0.0578918623703
Fkbp1b Cacna1d 0.0493998153278
Fkbp1b Cacna1c 0.0481548154815
Fkbp1b Nrxn2 0.0598943041691
Fkbp1b Lrfn4 0.119122257053
Fkbp1b Grik4 0.0960334029228
Fkbp1b Kalrn 0.0622732769045
Fkbp1b Iqcg 0.154761904762
Fkbp1b Syn1 0.117910447761
Fkbp1b Grin2a 0.0689890710383
Fkbp1b Cacna1a 0.0439189189189
Fkbp1b Orai1 0.180327868852
Fkbp1b Erbb4 0.0758513931889
Fkbp1b Myo5a 0.056664867782
Fkbp1b Lrrtm4 0.136593591906
Fkbp1b Adcy3 0.0839160839161
Fkbp1b Dlgap1 0.0907258064516
Fkbp1b Dlgap2 0.0867924528302
Fkbp1b Ppp3cb 0.149056603774
Fkbp1b Tiam1 0.130990415335
Fkbp1b Dlgap4 0.0876132930514
Fkbp1b Abhd6 0.17994100295
Fkbp1b Grm5 0.0813953488372
Fkbp1b Nrxn3 0.0655633354551
Fkbp1b Shisa9 0.16511627907
Fkbp1b Arhgap32 0.0512206797511
Fkbp1b Nrxn1 0.151385927505
Fkbp1b Ryr1 0.0214498510427
Fkbp1b Adam23 0.108076009501
Fkbp1b Creb1 0.187319884726
Fkbp1b Cacna1e 0.0466344038715
Cacng4 Ryr2 0.0634313330648
Cacng4 Nefl 0.235191637631
Cacng4 Adcy8 0.169437846397
Cacng4 Pde1b 0.242857142857
Cacng4 Arc 0.268018018018
Cacng4 Mylk 0.124233128834
Cacng4 Ifngr2 0.269521410579
Cacng4 Hsp90ab1 0.221476510067
Cacng4 Cnih2 0.229411764706
Cacng4 Sacm1l 0.233552631579
Cacng4 Hras 0.241982507289
Cacng4 Phkg1 0.24537037037
Cacng4 Gria4 0.204819277108
Cacng4 Zap70 0.230650154799
Cacng4 Olfm1 0.268571428571
Cacng4 Grin1 0.197271773347
Cacng4 Scn2a1 0.123880597015
Cacng4 Lin7c 0.229885057471
Cacng4 Mylk2 0.229329173167
Cacng4 Src 0.257602862254
Cacng4 Nras 0.245714285714
Cacng4 Casq2 0.23982869379
Cacng4 Slc9a1 0.217857142857
Cacng4 Grik3 0.206229860365
Cacng4 Cdk5 0.26455026455
Cacng4 Nos3 0.169701986755
Cacng4 Atp2a2 0.182413470533
Cacng4 Itpr1 0.100363636364
Cacng4 Kras 0.246376811594
Cacng4 Camk1 0.271028037383
Cacng4 Phkg2 0.259507829978
Cacng4 Ptpn5 0.242530755712
Cacng4 Phka2 0.177367576244
Cacng4 Acta1 0.272935779817
Cacng4 Olfm2 0.28313253012
Cacng4 Rasgrf1 0.166272655634
Cacng4 Dapk2 0.269320843091
Cacng4 Myo6 0.169558359621
Cacng4 Camk1d 0.26423690205
Cacng4 Fkbp1a 0.182926829268
Cacng4 Grm1 0.172870140612
Cacng4 Lyn 0.245901639344
Cacng4 Map3k7 0.244582043344
Cacng4 Nrn1 0.205438066465
Cacng4 Rras 0.253561253561
Cacng4 Gria1 0.201943844492
Cacng4 Akap9 0.0762106377349
Cacng4 Camk4 0.258449304175
Cacng4 Lrfn2 0.212422360248
Cacng4 Grin3b 0.182445759369
Cacng4 Calm2 0.213855421687
Cacng4 Phkb 0.180821917808
Cacng4 Eps8 0.202166064982
Cacng4 Nlgn2 0.208235294118
Cacng4 Ppp3ca 0.246376811594
Cacng4 Abhd12 0.27191011236
Cacng4 Adam22 0.195454545455
Cacng4 Neto1 0.245149911817
Cacng4 Vwc2l 0.234463276836
Cacng4 Llgl1 0.190697674419
Cacng4 Olfm3 0.272015655577
Cacng4 Phka1 0.1728
Cacng4 Cit 0.118561710398
Cacng4 Grin2b 0.155450874832
Cacng4 Kcnq3 0.199775533109
Cacng4 Ifng 0.213017751479
Cacng4 Adam10 0.211764705882
Cacng4 Dlg1 0.197213290461
Cacng4 Jak2 0.17559262511
Cacng4 Nlgn3 0.21266427718
Cacng4 Stat1 0.214652956298
Cacng4 Rhob 0.234104046243
Cacng4 Actn2 0.192307692308
Cacng4 Kcnn2 0.201176470588
Cacng4 Syp 0.267857142857
Cacng4 Cpt1c 0.206388206388
Cacng4 Shisa6 0.255357142857
Cacng4 Camk2g 0.254355400697
Cacng4 Grik1 0.203520352035
Cacng4 Yes1 0.241622574956
Cacng4 Hsf1 0.260948905109
Cacng4 Nlgn1 0.206976744186
Cacng4 Gria2 0.209821428571
Cacng4 Cav3 0.204204204204
Cacng4 Gria3 0.203559510567
Cacng4 Grin3a 0.178507992895
Cacng4 Map2 0.241312741313
Cacng4 Dapk1 0.157162726008
Cacng4 Porcn 0.258
Cacng4 Calml3 0.221238938053
Cacng4 Asph 0.210526315789
Cacng4 Ppp3cc 0.247723132969
Cacng4 Kcnh1 0.198801198801
Cacng4 Apc 0.0949701020049
Cacng4 Ntrk2 0.204790419162
Cacng4 Htt 0.0903846153846
Cacng4 Rac1 0.241379310345
Cacng4 Syngap1 0.153219837158
Cacng4 Cacng3 0.591836734694
Cacng4 Slc17a7 0.247440273038
Cacng4 Lgi1 0.254295532646
Cacng4 Dlg3 0.215366705471
Cacng4 Mapk12 0.270142180095
Cacng4 Ncald 0.24269005848
Cacng4 Ryr3 0.0656710310966
Cacng4 Camkk1 0.249544626594
Cacng4 Hsp90aa1 0.212765957447
Cacng4 Map1a 0.0882548108825
Cacng4 Akap5 0.189473684211
Cacng4 Trdn 0.198581560284
Cacng4 Rasgrf2 0.174854288093
Cacng4 Fyn 0.25176056338
Cacng4 Fgf12 0.25988700565
Cacng4 Kif13b 0.135032537961
Cacng4 Llgl2 0.19305019305
Cacng4 Plcg1 0.168067226891
Cacng4 Epb4.1l1 0.206741573034
Cacng4 Trpv1 0.199527744982
Cacng4 Ppp1cc 0.260869565217
Cacng4 Nos1 0.155676410605
Cacng4 Pde1a 0.258130081301
Cacng4 Rapgef4 0.192079207921
Cacng4 Jak1 0.1728288908
Cacng4 Camk2a 0.262327416174
Cacng4 Apc2 0.110195227766
Cacng4 Grik2 0.203040173724
Cacng4 Ephb2 0.193612774451
Cacng4 Shank2 0.132177681473
Cacng4 Dlgap3 0.18578680203
Cacng4 Camk2d 0.254937163375
Cacng4 Grin2c 0.1712
Cacng4 Kcnj16 0.242888402626
Cacng4 Lrp8 0.207482993197
Cacng4 Dlg2 0.208816705336
Cacng4 Ube3a 0.202043132804
Cacng4 Shank1 0.11198156682
Cacng4 Lrfn1 0.210727969349
Cacng4 Shank3 0.132044198895
Cacng4 Vwc2 0.241895261845
Cacng4 Camk2b 0.250437828371
Cacng4 Calm1 0.213855421687
Cacng4 Gphn 0.20457433291
Cacng4 Ptk2b 0.179764243615
Cacng4 Camkk2 0.241681260946
Cacng4 Cacna1s 0.134059945504
Cacng4 Cacna1d 0.118894009217
Cacng4 Cacna1c 0.117461746175
Cacng4 Nrxn2 0.140186915888
Cacng4 Lrfn4 0.237082066869
Cacng4 Grik4 0.195247933884
Cacng4 Kalrn 0.13836858006
Cacng4 Iqcg 0.236842105263
Cacng4 Syn1 0.21726618705
Cacng4 Grin2a 0.160653505786
Cacng4 Cacna1a 0.10970464135
Cacng4 Orai1 0.275773195876
Cacng4 Erbb4 0.166923076923
Cacng4 Myo5a 0.128094725511
Cacng4 Lrrtm4 0.250398724083
Cacng4 Adcy3 0.177797051171
Cacng4 Dlgap1 0.19
Cacng4 Dlgap2 0.185634328358
Cacng4 Ppp3cb 0.25
Cacng4 Tiam1 0.241910631741
Cacng4 Dlgap4 0.183266932271
Cacng4 Abhd6 0.260975609756
Cacng4 Grm5 0.173948887057
Cacng4 Nrxn3 0.14990512334
Cacng4 Shisa9 0.260964912281
Cacng4 Arhgap32 0.121472979436
Cacng4 Nrxn1 0.248979591837
Cacng4 Ryr1 0.0633565044687
Cacng4 Adam23 0.204918032787
Cacng4 Creb1 0.243309002433
Cacng4 Cacna1e 0.113066432028
Ryr2 Nefl 0.0986510972418
Ryr2 Adcy8 0.172006407689
Ryr2 Pde1b 0.0937814449587
Ryr2 Arc 0.0751107531212
Ryr2 Mylk 0.217519685039
Ryr2 Ifngr2 0.0642368103101
Ryr2 Hsp90ab1 0.119493059747
Ryr2 Cnih2 0.0322190898107
Ryr2 Sacm1l 0.101247987118
Ryr2 Hras 0.0380587998389
Ryr2 Phkg1 0.073701167942
Ryr2 Gria4 0.136655948553
Ryr2 Zap70 0.104363563242
Ryr2 Olfm1 0.0875956504229
Ryr2 Grin1 0.140907266158
Ryr2 Scn2a1 0.213905849911
Ryr2 Lin7c 0.0396697543294
Ryr2 Mylk2 0.105496275418
Ryr2 Src 0.0943661971831
Ryr2 Nras 0.0380587998389
Ryr2 Casq2 0.078131292791
Ryr2 Slc9a1 0.129544085158
Ryr2 Grik3 0.136746987952
Ryr2 Cdk5 0.0569875151027
Ryr2 Nos3 0.161258012821
Ryr2 Atp2a2 0.151022864019
Ryr2 Itpr1 0.256123030188
Ryr2 Kras 0.0378574305276
Ryr2 Camk1 0.0712847362062
Ryr2 Phkg2 0.0757148610552
Ryr2 Ptpn5 0.0936367297624
Ryr2 Phka2 0.16546474359
Ryr2 Acta1 0.0716730420777
Ryr2 Olfm2 0.0821421381115
Ryr2 Rasgrf1 0.170668267307
Ryr2 Dapk2 0.0712847362062
Ryr2 Myo6 0.169036651312
Ryr2 Camk1d 0.0732984293194
Ryr2 Fkbp1a 0.0217478856222
Ryr2 Grm1 0.161723446894
Ryr2 Lyn 0.0917689675991
Ryr2 Map3k7 0.103441336285
Ryr2 Nrn1 0.028594442207
Ryr2 Rras 0.0438985098671
Ryr2 Gria1 0.136573609158
Ryr2 Akap9 0.278300180832
Ryr2 Camk4 0.086370042279
Ryr2 Lrfn2 0.124346076459
Ryr2 Grin3b 0.14875701684
Ryr2 Calm2 0.0300040273862
Ryr2 Phkb 0.153645833333
Ryr2 Eps8 0.126958617919
Ryr2 Nlgn2 0.127364185111
Ryr2 Ppp3ca 0.0922085766056
Ryr2 Abhd12 0.0741039065646
Ryr2 Adam22 0.130600763512
Ryr2 Neto1 0.0928312525171
Ryr2 Vwc2l 0.0438985098671
Ryr2 Llgl1 0.152256770311
Ryr2 Olfm3 0.0871753573586
Ryr2 Phka1 0.169104387898
Ryr2 Cit 0.220932520165
Ryr2 Grin2b 0.183616383616
Ryr2 Kcnq3 0.132837620579
Ryr2 Ifng 0.0312122432541
Ryr2 Adam10 0.116984924623
Ryr2 Dlg1 0.141738606705
Ryr2 Jak2 0.156870611836
Ryr2 Nlgn3 0.12743718593
Ryr2 Stat1 0.120024125452
Ryr2 Rhob 0.0394683850181
Ryr2 Actn2 0.135259883604
Ryr2 Kcnn2 0.126681389279
Ryr2 Syp 0.0604107933951
Ryr2 Cpt1c 0.127813504823
Ryr2 Shisa6 0.0942028985507
Ryr2 Camk2g 0.0932339911398
Ryr2 Grik1 0.136062612884
Ryr2 Yes1 0.0953530476765
Ryr2 Hsf1 0.09021345147
Ryr2 Nlgn1 0.128261742272
Ryr2 Gria2 0.135341365462
Ryr2 Cav3 0.0304067660089
Ryr2 Gria3 0.135433386838
Ryr2 Grin3a 0.157251602564
Ryr2 Map2 0.0863526570048
Ryr2 Dapk1 0.184689186488
Ryr2 Porcn 0.0843397745572
Ryr2 Calml3 0.0300040273862
Ryr2 Asph 0.12070006035
Ryr2 Ppp3cc 0.0920257752718
Ryr2 Kcnh1 0.145381526104
Ryr2 Apc 0.247760625119
Ryr2 Ntrk2 0.125602893891
Ryr2 Htt 0.262452830189
Ryr2 Rac1 0.0386629077729
Ryr2 Syngap1 0.172503502101
Ryr2 Cacng3 0.0622231171969
Ryr2 Slc17a7 0.0971830985915
Ryr2 Lgi1 0.0963782696177
Ryr2 Dlg3 0.131203536267
Ryr2 Mapk12 0.0710833668949
Ryr2 Ncald 0.0388642770842
Ryr2 Ryr3 0.682099961255
Ryr2 Camkk1 0.0905614811833
Ryr2 Hsp90aa1 0.1208769107
Ryr2 Map1a 0.258021390374
Ryr2 Akap5 0.12070006035
Ryr2 Trdn 0.115624371607
Ryr2 Rasgrf2 0.161973237468
Ryr2 Fyn 0.0950271793839
Ryr2 Fgf12 0.0487313733387
Ryr2 Kif13b 0.210495049505
Ryr2 Llgl2 0.15
Ryr2 Plcg1 0.1734
Ryr2 Epb4.1l1 0.135395741262
Ryr2 Trpv1 0.129499296199
Ryr2 Ppp1cc 0.0632299637535
Ryr2 Nos1 0.182634730539
Ryr2 Pde1a 0.0853633984296
Ryr2 Rapgef4 0.144406507331
Ryr2 Jak1 0.159213956286
Ryr2 Camk2a 0.0867901731776
Ryr2 Apc2 0.230318421567
Ryr2 Grik2 0.137868753763
Ryr2 Ephb2 0.14377639252
Ryr2 Shank2 0.206424747174
Ryr2 Dlgap3 0.142742259751
Ryr2 Camk2d 0.0917689675991
Ryr2 Grin2c 0.1656
Ryr2 Kcnj16 0.077527184857
Ryr2 Lrp8 0.130854271357
Ryr2 Dlg2 0.132743362832
Ryr2 Ube3a 0.135477386935
Ryr2 Shank1 0.218138707765
Ryr2 Lrfn1 0.122485921158
Ryr2 Shank3 0.205041683208
Ryr2 Vwc2 0.0620217478856
Ryr2 Camk2b 0.0954106280193
Ryr2 Calm1 0.0300040273862
Ryr2 Gphn 0.12291289479
Ryr2 Ptk2b 0.146787148594
Ryr2 Camkk2 0.0963976655263
Ryr2 Cacna1s 0.204594969301
Ryr2 Cacna1d 0.222004698512
Ryr2 Cacna1c 0.22536317236
Ryr2 Nrxn2 0.199641362821
Ryr2 Lrfn4 0.109233554617
Ryr2 Grik4 0.141193010645
Ryr2 Kalrn 0.199404761905
Ryr2 Iqcg 0.0795248641031
Ryr2 Syn1 0.107531212243
Ryr2 Grin2a 0.183213716108
Ryr2 Cacna1a 0.227485380117
Ryr2 Orai1 0.0596053161498
Ryr2 Erbb4 0.167833566713
Ryr2 Myo5a 0.210090658258
Ryr2 Lrrtm4 0.102012072435
Ryr2 Adcy3 0.159236947791
Ryr2 Dlgap1 0.144665461121
Ryr2 Dlgap2 0.150391016643
Ryr2 Ppp3cb 0.0928312525171
Ryr2 Tiam1 0.108205953339
Ryr2 Dlgap4 0.144892634959
Ryr2 Abhd6 0.0656463954893
Ryr2 Grm5 0.162604874151
Ryr2 Nrxn3 0.192790280821
Ryr2 Shisa9 0.0785182202537
Ryr2 Arhgap32 0.219598583235
Ryr2 Nrxn1 0.0863179074447
Ryr2 Ryr1 0.658419639432
Ryr2 Adam23 0.126457579413
Ryr2 Creb1 0.0662505034233
Ryr2 Cacna1e 0.22793973782
Nefl Adcy8 0.227838258165
Nefl Pde1b 0.276073619632
Nefl Arc 0.266009852217
Nefl Mylk 0.181494661922
Nefl Ifngr2 0.243432574431
Nefl Hsp90ab1 0.275561097257
Nefl Cnih2 0.165454545455
Nefl Sacm1l 0.266666666667
Nefl Hras 0.193430656934
Nefl Phkg1 0.251677852349
Nefl Gria4 0.252118644068
Nefl Zap70 0.276988636364
Nefl Olfm1 0.265802269044
Nefl Grin1 0.248478701826
Nefl Scn2a1 0.172362555721
Nefl Lin7c 0.199637023593
Nefl Mylk2 0.263081395349
Nefl Src 0.278890600924
Nefl Nras 0.187613843352
Nefl Casq2 0.267676767677
Nefl Slc9a1 0.254566210046
Nefl Grik3 0.247443762781
Nefl Cdk5 0.225130890052
Nefl Nos3 0.223662884927
Nefl Atp2a2 0.226310947562
Nefl Itpr1 0.149383611313
Nefl Kras 0.191605839416
Nefl Camk1 0.261460101868
Nefl Phkg2 0.259762308998
Nefl Ptpn5 0.271787296898
Nefl Phka2 0.22109375
Nefl Acta1 0.26678141136
Nefl Olfm2 0.260162601626
Nefl Rasgrf1 0.223684210526
Nefl Dapk2 0.257191201354
Nefl Myo6 0.223082881487
Nefl Camk1d 0.258169934641
Nefl Fkbp1a 0.136279926335
Nefl Grm1 0.222768222768
Nefl Lyn 0.271028037383
Nefl Map3k7 0.274894810659
Nefl Nrn1 0.163302752294
Nefl Rras 0.203935599284
Nefl Gria1 0.246875
Nefl Akap9 0.121300211416
Nefl Camk4 0.29593495935
Nefl Lrfn2 0.25890736342
Nefl Grin3b 0.251207729469
Nefl Calm2 0.159340659341
Nefl Phkb 0.232704402516
Nefl Eps8 0.267349260523
Nefl Nlgn2 0.246941045606
Nefl Ppp3ca 0.27743902439
Nefl Abhd12 0.24459234609
Nefl Adam22 0.240659340659
Nefl Neto1 0.258017492711
Nefl Vwc2l 0.179347826087
Nefl Llgl1 0.238574040219
Nefl Olfm3 0.272151898734
Nefl Phka1 0.230588235294
Nefl Cit 0.183930300097
Nefl Grin2b 0.197743861977
Nefl Kcnq3 0.24593716143
Nefl Ifng 0.157509157509
Nefl Adam10 0.240490797546
Nefl Dlg1 0.255813953488
Nefl Jak2 0.232280102477
Nefl Nlgn3 0.248322147651
Nefl Stat1 0.26779252111
Nefl Rhob 0.192377495463
Nefl Actn2 0.258675078864
Nefl Kcnn2 0.237623762376
Nefl Syp 0.230366492147
Nefl Cpt1c 0.257950530035
Nefl Shisa6 0.262996941896
Nefl Camk2g 0.262422360248
Nefl Grik1 0.248400852878
Nefl Yes1 0.281751824818
Nefl Hsf1 0.270061728395
Nefl Nlgn1 0.239687848384
Nefl Gria2 0.255567338282
Nefl Cav3 0.149362477231
Nefl Gria3 0.250533049041
Nefl Grin3a 0.226678291194
Nefl Map2 0.255924170616
Nefl Dapk1 0.203576341128
Nefl Porcn 0.253682487725
Nefl Calml3 0.162705667276
Nefl Asph 0.270631067961
Nefl Ppp3cc 0.268518518519
Nefl Kcnh1 0.242217898833
Nefl Apc 0.14335786891
Nefl Ntrk2 0.24627720504
Nefl Htt 0.132395267029
Nefl Rac1 0.183970856102
Nefl Syngap1 0.221895664952
Nefl Cacng3 0.228318584071
Nefl Slc17a7 0.267563527653
Nefl Lgi1 0.275147928994
Nefl Dlg3 0.258888888889
Nefl Mapk12 0.26597582038
Nefl Ncald 0.192307692308
Nefl Ryr3 0.100429535692
Nefl Camkk1 0.279937791602
Nefl Hsp90aa1 0.273607748184
Nefl Map1a 0.139735099338
Nefl Akap5 0.281672816728
Nefl Trdn 0.283375314861
Nefl Rasgrf2 0.224673202614
Nefl Fyn 0.278195488722
Nefl Fgf12 0.212612612613
Nefl Kif13b 0.190732758621
Nefl Llgl2 0.235902255639
Nefl Plcg1 0.225563909774
Nefl Epb4.1l1 0.263045793397
Nefl Trpv1 0.254685777288
Nefl Ppp1cc 0.238260869565
Nefl Nos1 0.20554428668
Nefl Pde1a 0.268057784912
Nefl Rapgef4 0.242337164751
Nefl Jak1 0.231676495366
Nefl Camk2a 0.265905383361
Nefl Apc2 0.159947984395
Nefl Grik2 0.248434237996
Nefl Ephb2 0.242453748783
Nefl Shank2 0.177358490566
Nefl Dlgap3 0.234435797665
Nefl Camk2d 0.265210608424
Nefl Grin2c 0.212382445141
Nefl Kcnj16 0.256711409396
Nefl Lrp8 0.247567567568
Nefl Dlg2 0.254988913525
Nefl Ube3a 0.25643776824
Nefl Shank1 0.153211009174
Nefl Lrfn1 0.260355029586
Nefl Shank3 0.178981937603
Nefl Vwc2 0.241622574956
Nefl Camk2b 0.274193548387
Nefl Calm1 0.159340659341
Nefl Gphn 0.245421245421
Nefl Ptk2b 0.242626070409
Nefl Camkk2 0.278184480234
Nefl Cacna1s 0.184764991896
Nefl Cacna1d 0.161305147059
Nefl Cacna1c 0.161073825503
Nefl Nrxn2 0.184668989547
Nefl Lrfn4 0.270194986072
Nefl Grik4 0.24248496994
Nefl Kalrn 0.203106332139
Nefl Iqcg 0.281456953642
Nefl Syn1 0.261410788382
Nefl Grin2a 0.200675675676
Nefl Cacna1a 0.152164775116
Nefl Orai1 0.23665480427
Nefl Erbb4 0.20728929385
Nefl Myo5a 0.1852248394
Nefl Lrrtm4 0.266763848397
Nefl Adcy3 0.231686541738
Nefl Dlgap1 0.241779497099
Nefl Dlgap2 0.234061930783
Nefl Ppp3cb 0.26586102719
Nefl Tiam1 0.286896551724
Nefl Dlgap4 0.242512077295
Nefl Abhd6 0.233968804159
Nefl Grm5 0.220967741935
Nefl Nrxn3 0.196473551637
Nefl Shisa9 0.238879736409
Nefl Arhgap32 0.171033825631
Nefl Nrxn1 0.262214983713
Nefl Ryr1 0.0969215491559
Nefl Adam23 0.242696629213
Nefl Creb1 0.247818499127
Nefl Cacna1e 0.159210526316
Adcy8 Pde1b 0.22239624119
Adcy8 Arc 0.194948697711
Adcy8 Mylk 0.261996161228
Adcy8 Ifngr2 0.174603174603
Adcy8 Hsp90ab1 0.25468164794
Adcy8 Cnih2 0.108086469175
Adcy8 Sacm1l 0.2331002331
Adcy8 Hras 0.119808306709
Adcy8 Phkg1 0.184834123223
Adcy8 Gria4 0.278867102397
Adcy8 Zap70 0.236196319018
Adcy8 Olfm1 0.212025316456
Adcy8 Grin1 0.271604938272
Adcy8 Scn2a1 0.257532956685
Adcy8 Lin7c 0.120896717374
Adcy8 Mylk2 0.238095238095
Adcy8 Src 0.224151539069
Adcy8 Nras 0.120607028754
Adcy8 Casq2 0.185419968304
Adcy8 Slc9a1 0.267924528302
Adcy8 Grik3 0.269841269841
Adcy8 Cdk5 0.150913423352
Adcy8 Nos3 0.278827361564
Adcy8 Atp2a2 0.272151898734
Adcy8 Itpr1 0.23161634103
Adcy8 Kras 0.1192
Adcy8 Camk1 0.180079681275
Adcy8 Phkg2 0.193370165746
Adcy8 Ptpn5 0.226739640344
Adcy8 Phka2 0.285436893204
Adcy8 Acta1 0.184419713831
Adcy8 Olfm2 0.204292527822
Adcy8 Rasgrf1 0.279661016949
Adcy8 Dapk2 0.185770750988
Adcy8 Myo6 0.279069767442
Adcy8 Camk1d 0.185477505919
Adcy8 Fkbp1a 0.0784627702162
Adcy8 Grm1 0.280053727334
Adcy8 Lyn 0.21796875
Adcy8 Map3k7 0.228615863142
Adcy8 Nrn1 0.0984
Adcy8 Rras 0.1336
Adcy8 Gria1 0.270131771596
Adcy8 Akap9 0.190937663698
Adcy8 Camk4 0.206161137441
Adcy8 Lrfn2 0.260674157303
Adcy8 Grin3b 0.289096126255
Adcy8 Calm2 0.1032
Adcy8 Phkb 0.276975945017
Adcy8 Eps8 0.252456538171
Adcy8 Nlgn2 0.265275707899
Adcy8 Ppp3ca 0.226209048362
Adcy8 Abhd12 0.192063492063
Adcy8 Adam22 0.264179104478
Adcy8 Neto1 0.214565387627
Adcy8 Vwc2l 0.12370311253
Adcy8 Llgl1 0.281400137268
Adcy8 Olfm3 0.208661417323
Adcy8 Phka1 0.284695201038
Adcy8 Cit 0.258005489478
Adcy8 Grin2b 0.271648873072
Adcy8 Kcnq3 0.268382352941
Adcy8 Ifng 0.103117505995
Adcy8 Adam10 0.24810892587
Adcy8 Dlg1 0.268980477223
Adcy8 Jak2 0.282033898305
Adcy8 Nlgn3 0.264291017075
Adcy8 Stat1 0.252081756245
Adcy8 Rhob 0.1224
Adcy8 Actn2 0.266568483063
Adcy8 Kcnn2 0.255847953216
Adcy8 Syp 0.165203511572
Adcy8 Cpt1c 0.262839879154
Adcy8 Shisa6 0.210200927357
Adcy8 Camk2g 0.2171875
Adcy8 Grik1 0.269970414201
Adcy8 Yes1 0.224842767296
Adcy8 Hsf1 0.214791502754
Adcy8 Nlgn1 0.252985074627
Adcy8 Gria2 0.272727272727
